Adulto_Mayor,Tiene_Pareja,Personas_a_Cargo,Meses_Antiguedad,Servicio_Telefonico,Facturacion_Electronica,Cargos_Mensuales,Cargos_Totales,Cuentas_Diarias,Genero_Male,Lineas_Multiples_No phone service,Lineas_Multiples_Yes,Servicio_Internet_Fiber optic,Servicio_Internet_No,Seguridad_Online_Yes,Respaldo_Online_Yes,Proteccion_Dispositivo_Yes,Soporte_Tecnico_Yes,Streaming_TV_Yes,Streaming_Peliculas_Yes,Tipo_Contrato_Bianual,Tipo_Contrato_Mensual,Metodo_Pago_Credit card (automatic),Metodo_Pago_Electronic check,Metodo_Pago_Mailed check,Evasion_Real
0,0,0,0.7689826576051368,1,1,1.2757626342482822,1.1482642264235272,1.271667065991267,False,False,True,True,False,False,True,True,False,True,True,False,True,False,True,False,1
1,0,0,-0.7328726402444542,1,1,0.39434922360718955,-0.6295417766478073,0.39032439877268704,True,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,1
0,0,0,-1.1083364647068519,1,0,-0.95795628312983,-0.956124013620477,-0.9618725701106138,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1
1,1,0,1.0505805259519352,1,0,0.23134811342013764,0.8523903969467473,0.23337296488444692,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,1
1,0,0,0.9567145698363356,0,0,-1.6260595989582383,-0.2155771133529798,-1.625897867330092,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
1,1,0,2.223904977396928,1,0,0.15487845678917558,1.7417365385281822,0.1609338415514129,False,False,True,False,False,True,True,True,True,False,True,True,False,False,False,False,0
0,1,1,2.223904977396928,1,0,1.0181806329650407,2.4936134518577355,1.0181301343256481,False,False,True,True,False,True,True,False,True,True,False,True,False,False,False,False,0
0,1,1,0.581250745373938,1,0,0.6680300999706338,0.5753440310360904,0.6680077048826506,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,0
1,1,0,-1.1083364647068519,1,0,-1.1511427840922612,-0.9584235511552706,-1.1550435656653708,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
1,0,0,-1.0614034866490523,1,1,-0.20130915436030752,-0.9173911782687968,-0.20126177511375726,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
0,0,0,-0.8736715744178534,1,1,0.45673236454297456,-0.7339311993210428,0.4506903348835485,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,0
0,0,1,-1.0144705085912527,1,0,0.6941907719759627,-0.8573157601723134,0.6921540793269952,True,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,1
0,0,0,-0.592073706071055,1,1,-0.5957315938252713,-0.631793407150626,-0.5996769534454439,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,1
0,1,0,0.20578692091154016,1,1,0.2232986758800368,0.1047532559469698,0.22129977766227432,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,1
0,0,0,0.2527198989693399,1,0,0.43258405192267024,0.23177875122833022,0.4265439604392038,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,1
0,0,0,-1.0614034866490523,1,1,-0.7869057354026774,-0.9312363105095335,-0.7807747617780287,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,1
0,1,1,1.8015081748767305,1,1,1.0443413049703696,1.9971289259861995,1.0422765087699928,False,False,True,True,False,True,True,True,False,True,False,False,True,False,True,False,1
1,1,0,0.11192096479594073,1,1,0.024075096762529377,-0.05616646445660918,0.02812878210751691,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,1
0,1,0,-1.0144705085912527,0,0,-1.5898371300277823,-0.9320267765371189,-1.5896783056635748,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,0
0,1,1,0.6281837234317377,1,1,0.8068828975373814,0.7558337740014026,0.8128859515487187,True,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,1
0,1,1,0.9567145698363356,1,0,-2.1834831486102537,-0.5353086447532435,-2.1812644795500185,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0
1,0,0,2.223904977396928,1,1,1.4287019475102067,2.730753260133328,1.428618499879507,False,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,0
0,0,1,0.7689826576051368,1,1,1.470961494595739,1.1787810057915176,1.4648380615460244,True,False,False,True,False,True,True,True,True,True,True,True,False,False,True,False,0
0,1,1,0.34658585508493933,1,1,0.9759210858795083,0.49967487403178756,0.9819105726591308,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,0
0,0,1,-0.7798056183022539,0,1,-1.4529966918460602,-0.8219843240908489,-1.4568732462196792,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,0
0,0,0,-0.31047583772425674,1,1,0.42654697376759465,-0.236033416006248,0.4265439604392038,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,1
0,0,0,-0.8267385963600536,1,1,-0.03025860663315478,-0.7355360848922009,-0.032237154003344516,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,1
0,1,0,-0.6859396621866545,1,1,0.14280430047902373,-0.6139001307080132,0.1367874671070682,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,0
0,1,1,-0.35740881578205647,1,1,-0.3180259986917761,-0.46447809797840234,-0.3219936473354801,True,False,True,False,False,False,True,True,True,False,False,False,True,False,False,True,0
0,1,0,1.6137762626455316,1,0,0.7545615535267225,1.6000514914625126,0.7525200154378566,False,False,True,True,False,False,False,True,True,True,False,False,True,False,True,False,0
0,1,0,1.8015081748767305,1,1,1.32405925948889,2.312548824508725,1.3199598148799563,False,False,True,True,False,False,True,True,False,True,True,False,False,False,True,False,1
0,0,0,-0.49820774995545564,1,1,-0.7687945009374493,-0.6127503619406163,-0.7687015745558563,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,0
1,0,0,-0.5451407280132553,1,1,0.2977559731259736,-0.4404527214430064,0.29373890099530836,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,1
0,1,0,0.15885394285374044,1,0,0.6157087559599754,0.18535683724468388,0.6197149559939612,False,False,False,True,False,False,True,True,False,False,True,False,True,True,False,False,0
1,0,0,0.2996528770271396,1,1,0.8853649135533687,0.3982796408569811,0.8853250748817527,True,False,True,True,False,False,False,True,True,True,False,False,True,False,False,False,0
0,1,1,2.223904977396928,0,1,-0.8372147200283105,0.9130406994269291,-0.8411406978888903,False,True,False,False,False,True,False,True,False,True,True,True,False,True,False,False,0
1,1,1,1.5199103065299322,1,1,0.8330435695427103,1.6867392658210345,0.8370323259930633,False,False,False,True,False,False,True,True,True,True,False,False,True,True,False,False,0
1,1,1,1.6137762626455316,1,1,0.5694244901043927,1.581918679860025,0.5714222071052719,False,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False,0
1,1,0,0.34658585508493933,1,1,0.012000940452377533,0.12300583512939416,0.01605559488534484,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,1
0,0,0,-1.1083364647068519,1,1,-1.167241659172464,-0.9586151792831701,-1.1671167528875432,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,1,1,-0.7328726402444542,1,1,0.43258405192267024,-0.6189303690653742,0.4265439604392038,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,1
0,1,1,1.3321783942987335,1,1,-0.19728443559025652,0.8062798786709376,-0.20126177511375726,True,False,False,False,False,True,True,False,True,True,False,True,False,False,False,True,0
1,0,0,0.8628486137207363,1,1,1.3502199314942196,1.2235980342040058,1.344106189324301,False,False,False,True,False,True,True,False,True,True,True,False,True,True,False,False,1
0,1,0,1.0036475478941354,1,0,-0.8653877514186649,0.19795638665407403,-0.8652870723332351,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,0
0,1,1,-1.0144705085912527,1,1,0.24543462911531527,-0.86574739779989,0.245446152106619,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,0
0,0,0,-1.1083364647068519,0,1,-1.9902966476478223,-0.9684121673220304,-1.9880934839952618,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,0,0,-1.0144705085912527,1,1,0.0945076752384158,-0.8710411248331128,0.08849471821837887,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,1
0,1,1,1.3321783942987335,1,0,-0.19728443559025652,0.7854163662458831,-0.20126177511375726,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,0
0,1,0,-0.4512747718976559,1,1,1.1610581493018388,-0.24278830751470434,1.1630083809917162,True,False,True,True,False,False,False,True,True,True,True,False,True,False,True,False,0
1,1,0,0.34658585508493933,1,1,1.2194165714675733,0.6251673442899524,1.2233743171025777,True,False,True,True,False,False,False,True,True,True,True,False,True,False,True,False,1
0,1,0,-0.7328726402444542,1,1,-0.22746982636563642,-0.6959648764809606,-0.22540814955810193,True,False,False,False,False,True,True,False,True,True,False,False,True,False,False,True,0
0,0,0,1.566843284587732,1,1,0.8330435695427103,1.80662661333814,0.8370323259930633,False,False,False,True,False,False,False,False,True,True,True,False,True,False,True,False,0
0,0,0,1.2852454162409337,1,1,1.3965041973498016,1.7652828447438293,1.3923989382129904,True,False,True,True,False,True,False,True,True,True,True,True,False,False,True,False,0
0,0,0,-0.263542859666457,1,1,0.8270064913876347,-0.12328421625339808,0.8249591387708907,False,False,True,True,False,True,True,False,False,False,True,False,True,False,True,False,1
1,1,0,2.223904977396928,1,1,0.4104480986873918,1.961821443420722,0.41447077321703174,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,False,0
0,1,0,-0.7798056183022539,1,0,1.0684896175906737,-0.5766524133475539,1.0664228832143374,False,False,False,True,False,False,True,True,False,True,True,False,True,False,True,False,1
1,1,0,0.11192096479594073,1,0,0.3722132703719105,0.1262874668196725,0.37825121155051444,False,False,True,False,False,False,True,True,True,True,True,False,True,False,True,False,0
0,0,0,1.0505805259519352,1,0,1.052390742510471,1.25641435110679,1.0543496959921648,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,0
0,1,1,1.6137762626455316,1,1,1.4689491352107134,2.1599409741527853,1.4648380615460244,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,0
0,0,0,-1.0614034866490523,0,1,-1.1813281748676412,-0.939500273525198,-1.1791899401097157,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,1
0,0,0,-1.0614034866490523,0,1,-2.000358444572949,-0.9566509909722005,-2.0001666712174337,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0
1,0,0,0.2527198989693399,1,1,1.0101311954249392,0.4411085274425124,1.0060569471034755,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,1
0,1,1,0.7689826576051368,1,1,0.15085373801912458,0.5579298249132261,0.14886065432924028,False,False,True,False,False,True,True,True,False,True,False,False,False,True,False,False,0
0,0,1,-0.592073706071055,1,1,-0.19124735743518087,-0.5792393930741967,-0.18918858789158466,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,0
0,1,0,-0.9206045524756531,1,1,0.43459641130769605,-0.7883056806125172,0.43861714766137644,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,1
0,0,0,-0.592073706071055,1,1,0.17500205063942884,-0.5361949248447785,0.17300702877358498,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,1
1,1,0,0.581250745373938,1,1,0.7203514439812921,0.683542062751328,0.7163004537713399,True,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,1
1,0,0,1.0036475478941354,1,1,1.4246772287401563,1.3549112088471171,1.428618499879507,False,False,True,True,False,True,True,True,False,True,True,False,False,False,True,False,1
0,1,0,-0.592073706071055,1,0,-0.8211158449481076,-0.6496627300772515,-0.8169943234445457,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,0
0,1,0,0.064987986738141,1,1,-0.06245635679355988,-0.04172249431618667,-0.056383528447689193,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,False,0
0,0,0,-0.9675375305334528,1,1,-0.9680180800549567,-0.8675678650149349,-0.9739457573327861,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0
1,0,0,-0.8736715744178534,1,1,0.9517727732592047,-0.7118939646126039,0.9577641982147862,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,1
0,1,0,0.8159156356629366,1,1,0.8310312101576851,0.916346284633195,0.8370323259930633,True,False,True,True,False,False,True,True,False,True,False,False,True,False,False,False,1
0,1,0,0.8159156356629366,1,0,-0.7446461883171454,0.16300820682840828,-0.7445552001115117,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,0
0,0,0,-1.1083364647068519,1,1,-1.1652292997874387,-0.9585912257671826,-1.1671167528875432,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
1,0,0,-0.9206045524756531,1,1,-0.223445107595586,-0.8278768890237574,-0.22540814955810193,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1
0,0,0,0.4873847892583385,1,1,1.1167862428312811,0.7566961005769501,1.114715632103027,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,1
1,1,0,0.2527198989693399,1,1,1.2516143216279785,0.5438451575126152,1.2475206915469224,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,0
0,1,0,2.1300390212813287,1,0,-0.26771701406614296,1.253995045992059,-0.2737008984467913,True,False,False,False,False,True,True,False,True,False,True,True,False,False,False,True,0
0,1,0,-0.49820774995545564,1,1,0.46276944269805015,-0.38854545229823784,0.4627635221057211,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,1
0,1,0,0.4404518112005388,1,1,0.927624460638901,0.5561812182461435,0.9336178237704414,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,1
0,1,0,1.3791113723565331,1,0,1.4387637444353334,1.842772468963177,1.4406916871016797,False,False,True,True,False,False,True,True,True,True,True,False,False,False,True,False,1
0,0,1,-1.0614034866490523,1,1,-2.2136685393856337,-0.9632861149007197,-2.2174840412165358,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,1
0,0,1,-0.5451407280132553,1,1,-0.7486709070871961,-0.6141875728998624,-0.7445552001115117,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,0
1,0,0,-0.6390066841288548,1,1,0.4104480986873918,-0.5460158663996262,0.41447077321703174,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,1
0,0,0,-1.1083364647068519,1,1,-2.203606742460507,-0.9709512400166984,-2.2054108539943633,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,1
0,1,1,-1.0144705085912527,0,0,-1.3805517539851486,-0.9361467812869574,-1.384434122886645,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,0
1,1,0,-0.31047583772425674,0,1,-1.056561892996071,-0.5920784776434611,-1.0584580678879922,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,1
0,0,0,-0.07581094743525815,1,1,1.0201929923500659,0.11792768974005828,1.0181301343256481,True,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,0
0,1,1,0.20578692091154016,1,0,-1.9520618193323411,-0.6486806359217667,-1.9518739223287445,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,0
0,1,1,0.4404518112005388,0,1,-1.1974270499478437,-0.28935394259427527,-1.1912631273318879,True,True,False,False,False,False,False,True,True,True,False,False,True,False,True,False,0
1,1,0,-0.6859396621866545,1,1,0.6116840371899245,-0.5424467925174987,0.6076417687717891,True,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,1
0,0,1,-0.7328726402444542,1,1,-0.06849343494863552,-0.6683943795794246,-0.06845671566986126,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,True,1
0,0,0,-0.8736715744178534,1,1,0.5996098808797726,-0.7058097715517959,0.5955685815496166,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,1
1,0,0,-1.1083364647068519,1,1,0.18103912879450448,-0.9425663235715896,0.18508021599575758,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,1
1,0,0,0.064987986738141,1,1,0.5855233651845956,0.11069372791185338,0.5834953943274445,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,1
0,0,0,1.707642218761131,1,1,1.287836790558434,2.0991948576086537,1.283740253213439,False,False,True,True,False,False,False,True,True,True,True,True,False,False,True,False,1
0,0,0,0.2996528770271396,1,1,0.2112245195698844,0.1712961233600604,0.20922659044010225,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,1
0,0,0,1.3791113723565331,1,0,0.5955851621097221,1.352372136152449,0.5955685815496166,True,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False,0
0,1,1,-1.1083364647068519,1,1,1.1208109616013322,-0.931380031605458,1.126788819325199,False,False,True,True,False,True,False,True,False,True,True,False,True,False,True,False,1
0,1,1,-0.5451407280132553,1,1,-1.9963337258028984,-0.8211699045472761,-2.0001666712174337,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0
0,0,0,-0.263542859666457,1,1,0.527164943018861,-0.153609367493489,0.5231294582165825,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,0
1,0,0,0.11192096479594073,1,1,1.2093547745424467,0.4395036418713544,1.2113011298804055,True,False,True,True,False,False,True,False,True,True,True,False,False,False,False,False,0
0,0,0,-0.6859396621866545,1,1,-0.018184450323002362,-0.5915515002917376,-0.020163966781171907,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,1
0,1,1,1.6607092407033315,1,1,-2.2277550550808107,-0.4519264556009871,-2.229557228438708,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0
0,1,0,1.0036475478941354,1,1,-0.22143274821056078,0.5372339871000835,-0.22540814955810193,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,0
1,0,0,1.1444464820675346,1,0,-1.2396865970333757,0.0284852610429813,-1.2395558762205774,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
0,0,0,0.39351883314273906,1,0,0.22128631649501102,0.2667029775380085,0.22129977766227432,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,0
0,1,1,-0.35740881578205647,1,0,0.7968211006122548,-0.2104989679636438,0.800812764326546,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,1
0,0,0,-1.1083364647068519,1,1,0.03413689368765601,-0.9443149302386722,0.040201969329689516,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,1
0,0,0,1.9892400871079294,1,1,1.1409345554515855,2.3185372035055836,1.1388620065473716,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,1
0,0,0,-1.0614034866490523,1,1,-1.0786978462313497,-0.9361707348029448,-1.0826044423323369,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1
1,0,0,-0.35740881578205647,1,1,0.5855233651845956,-0.26334042423192233,0.5834953943274445,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,1
0,0,0,-0.8736715744178534,1,0,-0.98814167390521,-0.8423208591641799,-0.9860189445549584,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0
0,0,0,-0.9675375305334528,1,1,-0.008122653397875731,-0.8368834110350325,-0.008090779558999837,True,False,False,False,False,False,False,True,True,True,True,False,True,False,True,False,1
0,0,0,-1.1083364647068519,1,1,-1.179315815482616,-0.9587589003790947,-1.1791899401097157,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,1,0,-0.263542859666457,1,1,-0.5957315938252713,-0.4387041147759238,-0.5996769534454439,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,0
0,0,0,-0.6390066841288548,1,1,0.05224812815288406,-0.5653942608334601,0.05227515655186159,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,0
0,0,1,-0.4512747718976559,1,1,0.4547200051579493,-0.37225706142678294,0.4506903348835485,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,1
0,0,0,0.39351883314273906,1,0,-0.2556428577559911,0.05967273885861981,-0.2495545240024466,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
0,1,0,0.064987986738141,1,0,0.4547200051579493,0.07179321794826107,0.4506903348835485,False,False,False,True,False,False,False,False,True,False,True,False,True,True,False,False,0
1,1,0,-0.592073706071055,1,1,0.1850638475645555,-0.5282902645689254,0.18508021599575758,False,False,False,False,False,True,False,True,True,True,True,False,False,False,True,False,0
0,0,0,-1.1083364647068519,1,1,-0.95795628312983,-0.956124013620477,-0.9618725701106138,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1
0,0,0,-1.1083364647068519,1,0,-0.19728443559025652,-0.947069584577227,-0.20126177511375726,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
0,0,0,-0.9206045524756531,1,1,-0.428705764868169,-0.8280685171516569,-0.4306523323350314,True,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,0
1,1,0,2.223904977396928,1,1,1.1892311806921934,2.703566019487591,1.1871547554360609,True,False,True,True,False,False,True,True,False,True,True,True,False,False,False,False,1
1,1,0,0.064987986738141,1,1,0.7746851473769757,0.16046913413374045,0.7766663898822014,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,1
1,1,0,-0.6390066841288548,1,1,1.1852064619221425,-0.4373627178806274,1.1871547554360609,False,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,1
0,1,1,1.1913794601253342,1,0,1.2616761185531051,1.578637048169747,1.2595938787690943,True,False,True,True,False,True,False,True,False,True,True,False,True,True,False,False,1
0,1,1,0.018055008680341284,1,1,0.03614925307268122,-0.06972415450549657,0.040201969329689516,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,0
0,1,1,1.9423071090501298,1,1,1.1208109616013322,2.1886612398217182,1.126788819325199,False,False,True,True,False,False,True,True,False,True,True,False,False,True,False,False,1
0,0,0,-0.6859396621866545,1,1,0.9698840077244327,-0.5142055971683145,0.9698373854369587,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,1
0,0,0,-1.0614034866490523,0,1,-1.0203394240656152,-0.937176782474417,-1.0222385062214754,True,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,1
0,1,0,1.707642218761131,1,1,1.2717379154782318,2.0737083165980246,1.271667065991267,True,False,True,True,False,True,True,False,False,True,True,False,True,False,True,False,0
0,1,0,-0.21660988160865732,1,1,-0.1932597168202061,-0.2425248188388426,-0.18918858789158466,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0
0,1,1,-0.49820774995545564,1,0,0.23537283219018865,-0.435733878793482,0.23337296488444692,False,False,True,False,False,False,True,False,True,True,True,False,True,True,False,False,0
0,1,1,-0.592073706071055,1,1,0.39837394237723994,-0.5412012096861522,0.40239758599485914,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,1
0,0,0,-0.7328726402444542,1,0,-0.14496309157959814,-0.6582620423167401,-0.1408958390028953,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
0,0,0,-1.1083364647068519,1,1,0.4406334894627717,-0.9394763200092107,0.43861714766137644,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,1
0,0,0,-1.1083364647068519,1,0,-0.16911140419990184,-0.946734235353403,-0.16504221344723996,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
1,0,0,-0.9206045524756531,1,1,0.03816161245770643,-0.8129538485635864,0.040201969329689516,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,1
1,0,0,-0.7328726402444542,1,1,-0.022209169093053358,-0.6554355274302229,-0.020163966781171907,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,0
0,0,0,-1.1083364647068519,0,1,-2.026519116578278,-0.9688433306098042,-2.0243130456617786,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,0,0,-0.31047583772425674,1,1,-0.9780798769800834,-0.5429258628372474,-0.9739457573327861,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0
0,0,0,0.2996528770271396,1,1,1.0785514145158004,0.5255686248142034,1.0784960704365096,True,False,False,True,False,False,True,True,False,True,True,False,True,False,True,False,0
1,1,1,1.4729773284721326,1,1,-0.08056759125878793,0.976230074601779,-0.08052990289203386,False,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,0
0,0,0,-0.9206045524756531,1,1,0.43057169253764505,-0.7772631097423104,0.4265439604392038,True,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,1
1,1,0,-0.4043417938398562,1,1,0.6821166156658108,-0.24266853993476717,0.6800808921048227,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,0
0,0,0,-1.0614034866490523,1,1,-1.0062529083704377,-0.9255114201885368,-1.0101653189993032,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,1
0,1,0,-0.7798056183022539,1,1,0.4144728174574428,-0.6139959447719628,0.41447077321703174,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,1
0,0,0,-0.6390066841288548,0,1,-1.376527035215098,-0.7780056687379207,-1.3723609356644728,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,0
0,0,0,-1.1083364647068519,1,1,-0.21740802944050977,-0.9473091197371014,-0.21333496233592933,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
0,0,0,0.8159156356629366,1,0,0.21323687895491017,0.6068908115915405,0.20922659044010225,True,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,0
0,1,1,-0.7798056183022539,1,1,-2.2076314612305574,-0.910995589500152,-2.2054108539943633,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
1,0,0,-0.9675375305334528,1,1,-0.006110294012850519,-0.839398530213713,-0.008090779558999837,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,0
0,0,0,-1.0144705085912527,1,1,1.0604401800505725,-0.8223915338626352,1.0543496959921648,True,False,True,True,False,False,False,True,False,True,True,False,True,False,True,False,1
0,0,0,-1.1083364647068519,1,0,0.39032450483713854,-0.9400751579088965,0.39032439877268704,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,1
0,1,1,2.036173065165729,1,1,1.3864424004246751,2.616662663485182,1.3923989382129904,False,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,0
1,0,0,-0.4043417938398562,1,1,0.8672536790881412,-0.24786645290404022,0.861178700437408,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,1
1,1,0,0.9097815917785359,1,1,0.4245346143825694,0.7779668227737911,0.4265439604392038,False,False,False,True,False,True,True,False,True,False,False,False,True,False,True,False,0
1,0,0,-0.592073706071055,1,1,-0.05239455986843325,-0.5837666075958217,-0.056383528447689193,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,0
1,0,0,1.1913794601253342,1,1,-0.17112376358492762,0.6745355407400528,-0.1771154006694126,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,0
0,0,0,0.7689826576051368,1,1,0.5875357245696208,0.7661098323600115,0.5834953943274445,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,0
0,1,1,1.89537413099233,1,1,0.007976221682326536,1.3287300158728519,0.003982407663172769,True,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,1
1,0,0,-0.028877969377458436,1,1,1.1409345554515855,0.21563408145279986,1.1388620065473716,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,False,1
0,1,0,1.6137762626455316,1,1,-0.22143274821056078,0.9822424071146248,-0.22540814955810193,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,0
0,0,0,-1.1083364647068519,1,1,0.6539435842754562,-0.9369372473145428,0.655934517660478,True,False,True,True,False,False,True,False,False,False,True,False,True,True,False,False,1
